pathwayid,name,pwtype,category,url,source,srcid,externalid,extid,taxid,taxname,core,cids,geneids,protacxns,dois,ecs,annotation,annotscore
10677,TBC/RABGAPs,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-8854214,Reactome,3,R-HSA-8854214,R-HSA-8854214,9606,Homo sapiens (human),1,"962,1061,135398619,135398633","382,4943,5867,7248,7249,7879,8408,9135,10133,11021,23637,27342,55357,57533,64786,79735,83874,84958,125058,128637,729873,107080638","O75385,P20338,P27958,P49815,P51149,P62330,Q15276,Q15286,Q3MII6,Q8IYJ3,Q8IZP1,Q8TBP0,Q8TC07,Q92574,Q96BZ9,Q96CV9,Q9BXI6,Q9BYX2,Q9HA65,Q9P0N9,Q9P2M4,Q9UJ41,Q9Y3P9",10.1038/35052055|10.1038/nature04847|10.1038/ncb0905-856|10.1038/nrm2728|10.1038/nrm3267|10.1074/jbc.m705221200|10.1152/physrev.00003.2012|10.1242/jcs.166074,"2.7.11.1,2.7.7.48,3.4.21.98,3.4.22.-,3.6.1.15,3.6.4.13","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10684,Organelle biogenesis and maintenance,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-1852241,Reactome,3,R-HSA-1852241,R-HSA-1852241,9606,Homo sapiens (human),1,"271,936,962,1061,6083,32051,87642,444493,5461108,7058055,15938971,72193709,135398619,135398633","211,378,403,498,506,509,513,514,515,516,517,518,521,522,539,582,583,585,808,814,983,1069,1385,1386,1453,1778,1781,2101,2551,3054,3313,3320,3842,4218,4508,4509,4580,4735,4751,4867,4899,4957,5048,5108,5116,5147,5347,5442,5518,5563,5566,5577,6102,6256,6742,6907,6950,7019,7203,7277,7283,7531,7532,7840,7846,7978,8100,8195,8481,8636,8655,8729,8766,8834,8841,9321,9551,9611,9657,9662,9702,9727,9738,9742,9793,9814,10013,10121,10142,10382,10383,10476,10540,10575,10576,10632,10640,10651,10694,10733,10806,10891,10989,1","A0AVF1,A6NIH7,A8K8P3,A8MTZ0,O00411,O00444,O00471,O15078,O15259,O15379,O43303,O43805,O43924,O60645,O60907,O75154,O75161,O75376,O75431,O75665,O75695,O75935,O75947,O75964,O94927,O94986,O95613,O95684,P00846,P03928,P04350,P05496,P06493,P06576,P07437,P07900,P0DP23,P11474,P13196,P15336,P16220,P17152,P17612,P17987,P18085,P18859,P19793,P23258,P24539,P25705,P30049,P30153,P31323,P36405,P36542,P38646,P41208,P43034,P48047,P48201,P48643,P48730,P49368,P49674,P50990,P50991,P51610,P51955,P53350,P54646,P56134,P56381,P56385,P",10.1016/s0092-8674(00)81283-0|10.1159/000086184,"2.1.1.-,2.3.1.-,2.3.1.108,2.3.1.286,2.3.1.37,2.3.1.48,2.4.2.-,2.7.11.1,2.7.11.11,2.7.11.17,2.7.11.21,2.7.11.22,2.7.11.23,2.7.11.26,2.7.11.27,2.7.11.31,2.7.7.6,3.1.3.36,3.1.3.86,3.5.1.-,3.5.1.98,3.6.4.12,7.1.2.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10685,Mitochondrial biogenesis,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-1592230,Reactome,3,R-HSA-1592230,R-HSA-1592230,9606,Homo sapiens (human),1,"271,936,6083,32051,5461108,7058055,15938971,72193709","211,498,506,509,513,514,515,516,517,518,521,522,539,808,814,1385,1386,2101,2551,3054,3313,4508,4509,4580,4899,5442,5563,6256,6742,6907,7019,7978,8834,8841,9551,9611,10476,10632,10651,10891,10989,11232,23082,23408,23409,23410,25813,27109,51106,54205,54927,55735,56652,64216,79135,79718,84303,84808,125988,133522,139322,440574","O00411,O15379,O60907,O75376,O75431,O75947,O75964,P00846,P03928,P05496,P06576,P0DP23,P11474,P13196,P15336,P16220,P17152,P18859,P19793,P24539,P25705,P30049,P36542,P38646,P48047,P48201,P51610,P54646,P56134,P56381,P56385,P99999,Q00059,Q04837,Q06055,Q06546,Q06547-1,Q06547-2,Q06547-3,Q06547-4,Q13505,Q16566,Q16656,Q16891,Q5SV97,Q5TGZ0,Q5VV67,Q5XKP0,Q6UXV4,Q86YN6,Q8WVM0,Q96RR1,Q99551,Q99766,Q9BRQ6,Q9BUR5,Q9BZK7,Q9H5Q4,Q9NTG7,Q9NVH1,Q9NX63,Q9NXA8,Q9UBK2,Q9UHN1,Q9Y512,Q9Y6E7",10.1016/j.bbagen.2009.07.031|10.1016/j.bbagen.2012.01.003|10.1016/j.bbamcr.2010.09.019|10.1016/j.tem.2012.06.006|10.1038/nature03354|10.1038/nature07813|10.1042/bse0470069|10.1074/jbc.m111.261685|10.1089/ars.2011.4123|10.1093/cvr/cvn098|10.1097/mol.0b013e328328d0a4|10.1111/j.1749-6632.2010.05618.x|10.1146/annurev.physiol.010908.163119|10.1152/ajpregu.00417.2010|10.1196/annals.1427.006|10.1210/me.2008-0344|10.4061/2011/810619,"2.1.1.-,2.3.1.-,2.3.1.286,2.3.1.37,2.3.1.48,2.4.2.-,2.7.11.1,2.7.11.17,2.7.11.27,2.7.11.31,2.7.7.6,3.5.1.98,3.6.4.12,7.1.2.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10687,Transcriptional activation of mitochondrial biogenesis,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-2151201,Reactome,3,R-HSA-2151201,R-HSA-2151201,9606,Homo sapiens (human),1,"271,936,32051,5461108,7058055,15938971,72193709","211,506,808,814,1385,1386,2101,2551,3054,4899,5442,6256,6742,6907,7019,7978,8841,9611,10891,11232,23082,23408,23409,23410,51106,54205,56652,64216,79718,84808,133522","O00411,O15379,O60907,O75376,P06576,P0DP23,P11474,P13196,P15336,P16220,P19793,P51610,P99999,Q00059,Q04837,Q06546,Q06547-1,Q06547-2,Q06547-3,Q06547-4,Q16566,Q16656,Q5SV97,Q5VV67,Q86YN6,Q8WVM0,Q96RR1,Q99551,Q9BZK7,Q9H5Q4,Q9NTG7,Q9NXA8,Q9UBK2,Q9UHN1,Q9Y6E7",10.1016/j.bbagen.2009.07.031|10.1016/j.bbagen.2012.01.003|10.1016/j.bbamcr.2010.09.019|10.1016/j.tem.2012.06.006|10.1146/annurev.physiol.010908.163119,"2.1.1.-,2.3.1.-,2.3.1.286,2.3.1.37,2.3.1.48,2.4.2.-,2.7.11.17,2.7.7.6,3.5.1.98,3.6.4.12,7.1.2.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10697,Developmental Biology,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-1266738,Reactome,3,R-HSA-1266738,R-HSA-1266738,9606,Homo sapiens (human),1,"271,888,962,985,1038,1061,5997,439456,444795,5257127,5460299,5461108,7058055,135398619,135398633","25,91,93,102,163,214,286,387,663,688,861,892,896,948,971,998,1017,1019,1020,1024,1026,1041,1050,1051,1052,1053,1072,1173,1175,1211,1213,1272,1385,1387,1441,1460,1463,1595,1600,1605,1630,1641,1742,1759,1808,1821,1826,1832,1869,1879,1956,1959,1981,2033,2034,2041,2048,2064,2107,2125,2146,2167,2242,2247,2255,2308,2309,2312,2313,2516,2534,2596,2624,2645,2657,2672,2817,2902,2904,2909,2932,3066,3156,3170,3171,3174,3175,3198,3199,3200,3201,3211,3212,3213,3214,3221,3231,3232,3233,3265,3280,3312,3375,3570,3630,3642,3","A0JLT2,A0MZ66,A5LHX3,A7E2V4,O00231,O00232,O00233,O00329,O00401,O00468,O00470,O00482-1,O00487,O00533,O00560,O00634,O14594,O14672,O14786,O14818,O15041,O15143,O15144,O15145,O15234,O15379,O15511,O15514,O15520,O15550,O43157,O43242,O43255,O43316,O43347,O43364,O43365,O43474,O43513,O43524,O43548,O43602,O43639,O60229,O60240,O60244,O60259,O60271,O60331,O60422,O60437,O60462,O60469,O60481,O60486,O60542,O60907,O75077,O75078,O75093,O75094,O75326,O75376,O75448,O75530,O75553,O75578,O75582,O75586,O75593,O75832,O75914,O75928",NULL,"1.1.1.34,1.14.11.-,1.14.14.154,1.14.19.1,2.1.1.-,2.1.1.354,2.1.1.356,2.3.1.-,2.3.1.48,2.3.2.-,2.3.2.13,2.3.2.27,2.3.2.32,2.7.1.1,2.7.1.153,2.7.1.68,2.7.10.1,2.7.10.2,2.7.11.1,2.7.11.13,2.7.11.22,2.7.11.23,2.7.11.24,2.7.11.26,2.7.11.30,2.7.12.2,2.7.7.48,2.7.7.6,3.1.1.34,3.1.13.4,3.1.2.-,3.1.3.16,3.1.3.48,3.1.4.11,3.4.-.-,3.4.19.-,3.4.19.12,3.4.21.-,3.4.21.109,3.4.21.118,3.4.21.71,3.4.22.-,3.4.24.81,3.4.25.1,3.5.1.98,3.6.4.-,3.6.4.13,3.6.5.2,3.6.5.5,4.1.1.32,4.2.99.18","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, DrugBank, UniProt]",20000
10698,Axon guidance,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-422475,Reactome,3,R-HSA-422475,R-HSA-422475,9606,Homo sapiens (human),1,"888,962,985,1061,439456,5257127,5460299,5461108,7058055,135398619,135398633","102,163,214,286,387,971,998,1020,1072,1173,1175,1211,1213,1272,1385,1460,1463,1600,1605,1630,1641,1759,1808,1826,1956,1981,2048,2064,2107,2242,2534,2596,2817,2902,2904,2909,2932,3199,3265,3312,3670,3672,3673,3674,3678,3680,3685,3688,3690,3897,3912,3915,3921,3984,4233,4440,4637,4650,4651,4684,4686,4690,4736,4753,4756,4897,5058,5062,5063,5290,5291,5293,5306,5335,5361,5364,5365,5532,5576,5578,5588,5594,5595,5599,5604,5605,5621,5623,5649,5682,5683,5684,5685,5686,5687,5688,5689,5690,5691,5692,5693,5694,5695,5696","A0MZ66,A5LHX3,A7E2V4,O00231,O00232,O00233,O00329,O00401,O00468,O00487,O00533,O00560,O14594,O14672,O14786,O14818,O15041,O15143,O15144,O15145,O15234,O15511,O43157,O43242,O43255,O43347,O43364,O43602,O43639,O60229,O60331,O60462,O60469,O60486,O60542,O75093,O75094,O75326,O75553,O75578,O75582,O75832,O75914,O94813,O94856,O94887,O95185,O95372,O95631,P00533,P01112,P04156,P04626,P05106,P05386,P05387,P05388,P05556,P06241,P06756,P07332,P07942,P07949,P08514,P08575,P08581,P08648,P08708,P08865,P09496,P10301,P11047,P11142,P",10.1002/dvdy.24609|10.1038/nature11547|10.1038/nrc3005|10.1038/s41583-019-0168-7|10.1126/science.aaw8231,"2.3.2.27,2.3.2.32,2.7.1.153,2.7.1.68,2.7.10.1,2.7.10.2,2.7.11.1,2.7.11.13,2.7.11.24,2.7.11.26,2.7.12.2,3.1.2.-,3.1.3.16,3.1.3.48,3.1.4.11,3.4.19.-,3.4.19.12,3.4.21.-,3.4.24.81,3.4.25.1,3.6.4.13,3.6.5.2,3.6.5.5,4.2.99.18","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10699,Semaphorin interactions,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-373755,Reactome,3,R-HSA-373755,R-HSA-373755,9606,Homo sapiens (human),1,"962,1061,5461108,7058055,135398619,135398633","387,971,1020,1072,2064,2242,2534,2909,2932,3672,3688,3984,4233,4637,5058,5062,5063,5361,5364,5365,5788,5879,6237,7094,8482,8829,8851,9037,9723,9855,10154,10371,10507,23129,23396,27289,54209,57556,64218,80031","O14786,O15041,O43157,O60331,O60486,O75326,O75914,O94887,P04626,P05556,P06241,P07332,P08575,P08581,P10301,P21854,P23528,P49841,P53667,P56199,P60660,P61586,P63000,Q00535,Q13153,Q13177,Q13591,Q14563,Q15078,Q8NFY4,Q92730,Q92854,Q9H2E6,Q9H3S1,Q9NRY4,Q9NZC2,Q9UIW2,Q9ULL4,Q9Y490,Q9Y4D7",10.1007/978-0-387-76715-4_4|10.1016/j.tibs.2008.01.006|10.1016/s0959-4388(03)00003-5|10.1098/rstb.2006.1892|10.1126/science.1072165,"2.7.1.68,2.7.10.1,2.7.10.2,2.7.11.1,2.7.11.26,3.1.3.48,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10703,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-399955,Reactome,3,R-HSA-399955,R-HSA-399955,9606,Homo sapiens (human),1,"1061,5461108,7058055,135398619,135398633","2242,2534,5879,6237,7094,8829,9855,10371,23396,27289","O14786,O60331,O94887,P06241,P07332,P10301,P63000,Q14563,Q92730,Q9Y490",10.1016/j.ceb.2006.08.010|10.1016/j.tibs.2008.01.006|10.1038/nn1596|10.1038/nrc2404,"2.7.1.68,2.7.10.2,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10705,CRMPs in Sema3A signaling,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-399956,Reactome,3,R-HSA-399956,R-HSA-399956,9606,Homo sapiens (human),1,"5461108,7058055","1020,2242,2534,2932,8829,8851,10371","O14786,P06241,P07332,P49841,Q00535,Q14563,Q15078",10.1007/978-0-387-70956-7_1,"2.7.10.2,2.7.11.1,2.7.11.26","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10707,NCAM signaling for neurite out-growth,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-375165,Reactome,3,R-HSA-375165,R-HSA-375165,9606,Homo sapiens (human),1,"1061,5461108,7058055,135398619,135398633","1385,1463,2534,4684,5594,5595,5621,5747,5786,6654,6900,9252,375790","O00468,O14594,O75582,P04156,P06241,P11362-1,P12931-1,P13591,P16220,P18433,P27361,P28482,P62993-1,Q02246,Q05397,Q07889",10.1002/jnr.21551|10.1007/s11064-004-6875-z|10.1016/j.conb.2008.07.015|10.1023/a:1021660531484|10.1196/annals.1294.015|10.2741/1014,"2.7.10.2,2.7.11.1,2.7.11.24,3.1.3.48","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10709,Netrin-1 signaling,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-373752,Reactome,3,R-HSA-373752,R-HSA-373752,9606,Homo sapiens (human),1,"888,962,439456,5461108,7058055,135398619,135398633","998,1630,1826,4651,4690,4756,5058,5306,5335,5588,5599,5747,5781,5879,6091,6477,6478,6714,7220,7430,8633,8976,9423,59277,116986,219699","O00401,O43255,O60469,O95185,O95631,P12931,P15311,P16333,P19174,P43146,P45983,P48995,P60953,P63000,Q00169,Q04759,Q05397,Q06124,Q13153,Q8IUQ4,Q8IZJ1,Q92859,Q99490,Q9HB63,Q9HD67,Q9Y6N7",10.1007/978-0-387-76715-4_2|10.1046/j.1440-1681.1999.03106.x,"2.3.2.27,2.7.10.2,2.7.11.1,2.7.11.13,2.7.11.24,3.1.3.48,3.1.4.11,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10713,DSCAM interactions,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-376172,Reactome,3,R-HSA-376172,R-HSA-376172,9606,Homo sapiens (human),1,"888,5461108,7058055,135398633","1630,1826,5058,5599,5879,9423","O60469,O95631,P43146,P45983,P63000,Q13153",10.1016/j.cell.2008.05.030|10.1016/s0169-328x(00)00108-x,"2.7.11.1,2.7.11.24,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10714,Signaling by ROBO receptors,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-376176,Reactome,3,R-HSA-376176,R-HSA-376176,9606,Homo sapiens (human),1,"962,1061,5461108,7058055,135398619,135398633","387,998,1605,1630,1981,2107,2817,3199,3670,3921,4440,4650,4686,4736,4753,5532,5576,5578,5682,5683,5684,5685,5686,5687,5688,5689,5690,5691,5692,5693,5694,5695,5696,5698,5699,5700,5701,5702,5704,5705,5706,5707,5708,5709,5710,5711,5713,5714,5715,5716,5717,5718,5719,5720,5721,5879,6091,6092,6124,6125,6128,6129,6130,6132,6133,6135,6136,6137,6138,6139,6141,6142,6143,6144,6147,6152,6155,6156,6157,6158,6159,6160,6161,6164,6165,6167,6168,6169,6171,6175,6176,6181,6187,6188,6189,6193,6194,6201,6202,6203,6204,6205,6206","A5LHX3,A7E2V4,O00231,O00232,O00233,O00487,O14786,O14818,O15234,O43242,O43347,O43364,O43639,O75093,O75094,O75832,O94813,O95631,P05386,P05387,P05388,P08708,P08865,P11940,P12931,P13861,P15880,P16298,P17252,P17980,P18077,P18124,P18621,P20618,P23396,P24588,P25398,P25786,P25787,P25788,P25789,P26373,P28062,P28065,P28066,P28070,P28072,P28074,P30050,P32969,P35052,P35998,P36578,P38919,P39019,P40306,P40429,P42766,P43146,P43686,P46776,P46777,P46778,P46779,P46781,P46782,P46783,P47914,P48061,P48556,P49207,P49720,P49721,P",10.1007/978-1-4614-8090-7_7|10.1016/j.neuron.2012.08.003|10.1016/j.ydbio.2011.07.025|10.1038/nn.3160|10.1042/bst0360251|10.1126/science.aad2615|10.1182/blood-2008-12-193326|10.1242/dev.072256|10.1242/dev.132829,"2.3.2.27,2.3.2.32,2.7.10.2,2.7.11.13,3.1.3.16,3.4.19.-,3.4.19.12,3.4.25.1,3.6.4.13,3.6.5.2,4.2.99.18","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10715,Regulation of expression of SLITs and ROBOs,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-9010553,Reactome,3,R-HSA-9010553,R-HSA-9010553,9606,Homo sapiens (human),1,"962,135398619","1605,1981,2107,3199,3670,3921,4440,4686,4736,5682,5683,5684,5685,5686,5687,5688,5689,5690,5691,5692,5693,5694,5695,5696,5698,5699,5700,5701,5702,5704,5705,5706,5707,5708,5709,5710,5711,5713,5714,5715,5716,5717,5718,5719,5720,5721,6091,6092,6124,6125,6128,6129,6130,6132,6133,6135,6136,6137,6138,6139,6141,6142,6143,6144,6147,6152,6155,6156,6157,6158,6159,6160,6161,6164,6165,6167,6168,6169,6171,6175,6176,6181,6187,6188,6189,6193,6194,6201,6202,6203,6204,6205,6206,6207,6208,6209,6210,6217,6218,6222,6223,6224,62","A5LHX3,A7E2V4,O00231,O00232,O00233,O00487,O14818,O15234,O43242,O43347,O43364,O75093,O75832,O94813,P05386,P05387,P05388,P08708,P08865,P11940,P15880,P17980,P18077,P18124,P18621,P20618,P23396,P25398,P25786,P25787,P25788,P25789,P26373,P28062,P28065,P28066,P28070,P28072,P28074,P30050,P32969,P35998,P36578,P38919,P39019,P40306,P40429,P42766,P43686,P46776,P46777,P46778,P46779,P46781,P46782,P46783,P47914,P48556,P49207,P49720,P49721,P50458,P50914,P51665,P52298,P55036,P60866,P60896,P60900,P61247,P61289,P61313,P61353,P",10.1002/ijc.29226|10.1016/j.bbrc.2009.02.134|10.1016/j.cell.2011.06.016|10.1016/j.neuron.2008.07.020|10.1016/j.neuron.2010.07.005|10.1016/j.neuron.2012.10.009|10.1016/j.neuron.2013.06.035|10.1038/srep36491|10.1073/pnas.0801262106|10.1371/journal.pbio.0060142|10.1523/jneurosci.4165-09.2010|10.1523/jneurosci.5851-11.2012,"2.3.2.27,2.3.2.32,3.4.19.-,3.4.19.12,3.4.25.1,3.6.4.13,4.2.99.18","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10723,L1CAM interactions,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-373760,Reactome,3,R-HSA-373760,R-HSA-373760,9606,Homo sapiens (human),1,"962,985,1061,5461108,7058055,135398619,135398633","163,214,286,1173,1175,1211,1213,1272,1460,1463,1641,1808,1956,2048,2596,3312,3672,3673,3674,3678,3680,3685,3688,3690,3897,3912,3915,4684,4897,5058,5594,5595,5604,5605,5879,6386,6456,6900,7410,8506,8515,8650,8828,8829,10048,10752,11313,23114,27255,57698,284217,100133941","A0MZ66,O00533,O00560,O14594,O14786,O43602,O60462,O75578,O94856,O95372,P00533,P05106,P05556,P06756,P07942,P08514,P08648,P09496,P11047,P11142,P11362-1,P12931-1,P13591,P16157,P17301,P17677,P25063,P25391,P27361,P28482,P29323,P32004,P36507,P49757,P52735,P53680,P56199,P63000,P63010,P67870,P78357,Q00610,Q02246,Q02750,Q12860,Q13153,Q13740,Q13797,Q16555,Q92823,Q96CW1,Q96S59,Q99962,Q9UQ52",10.1002/(sici)1097-4547(19970701)49:1&lt;1::aid-jnr1&gt;3.0.co;2-h|10.1016/j.conb.2008.07.015|10.1038/nn1827|10.1042/bj20082284|10.1385/mn:28:3:219,"2.7.10.1,2.7.11.1,2.7.11.24,2.7.12.2,3.1.2.-,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10724,Recycling pathway of L1,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-437239,Reactome,3,R-HSA-437239,R-HSA-437239,9606,Homo sapiens (human),1,"1061,5461108,7058055,135398619,135398633","163,1173,1175,1211,1213,1808,3897,5594,6456,8650,57698","A0MZ66,P09496,P12931-1,P28482,P32004,P49757,P53680,P63010,Q00610,Q16555,Q96CW1,Q99962",10.1385/mn:28:3:219,2.7.11.24,"COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10726,Signal transduction by L1,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-445144,Reactome,3,R-HSA-445144,R-HSA-445144,9606,Homo sapiens (human),1,"5461108,7058055,135398619,135398633","1460,1956,3674,3678,3680,3685,3688,3690,3897,4684,5058,5594,5595,5604,5605,5879,7410,8829","O14786,P00533,P05106,P05556,P06756,P08514,P08648,P11362-1,P13591,P27361,P28482,P32004,P36507,P52735,P63000,P67870,Q02750,Q13153,Q13797",10.1038/nn1827|10.1074/jbc.274.53.37965|10.1074/jbc.m303084200|10.1091/mbc.e06-01-0090,"2.7.10.1,2.7.11.1,2.7.11.24,2.7.12.2,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10736,Reelin signalling pathway,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-8866376,Reactome,3,R-HSA-8866376,R-HSA-8866376,9606,Homo sapiens (human),1,"5461108,7058055","1600,2534,5649,7436,30011","O75553,P06241,P78509,P98155,Q96B97",10.1016/j.arr.2013.01.005|10.1016/j.neuropharm.2012.08.015,"2.7.10.2,3.4.21.-","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10737,Myogenesis,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-525793,Reactome,3,R-HSA-525793,R-HSA-525793,9606,Homo sapiens (human),1,"5461108,7058055,135398633","25,663,998,4756,4917,5608,6929,9043,50937","O00634,O60271,P00519,P15923,P52564,P60953,Q12982,Q4KMG0,Q92859,Q9BWV1-1",10.1242/jcs.02397,"2.7.10.2,2.7.12.2,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10738,CDO in myogenesis,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-375170,Reactome,3,R-HSA-375170,R-HSA-375170,9606,Homo sapiens (human),1,"5957,6022,135398633","25,663,998,4756,4917,5608,6929,9043,50937","O00634,O60271,P00519,P15923,P52564,P60953,Q12982,Q4KMG0,Q92859,Q9BWV1-1",10.1242/jcs.02397,"2.7.10.2,2.7.12.2,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
10747,Transcriptional regulation of white adipocyte differentiation,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-381340,Reactome,3,R-HSA-381340,R-HSA-381340,9606,Homo sapiens (human),1,NULL,"688,892,896,948,1019,1024,1050,1051,1052,1387,1879,1959,2033,2167,3952,4023,4790,5105,5346,5468,5469,5970,6256,6517,6837,6907,7026,7040,7124,8202,8648,8841,9282,9314,9370,9412,9439,9440,9441,9442,9443,9477,9611,9612,9862,9967,9968,9969,10001,10025,10499,10891,10974,23097,23389,27332,29079,51003,51129,51586,54797,55090,55588,79718,80306,81857,84246,84498,85441,90390,112950,168544,219541,400569","A0JLT2,O15379,O43474,O43513,O60240,O60244,O60907,O75376,O75448,O75586,O95402,P01137,P01375,P06858,P11161,P11802,P14672,P15090,P16671,P17676,P19793,P19838,P24468,P24863,P30281,P35558,P37231,P41159,P49336,P49715,P49716,Q04206,Q09472,Q13503,Q13887,Q14966,Q15528,Q15596,Q15648,Q15788,Q15847,Q15848,Q6P2C8,Q71F56,Q71SY5,Q7Z7K2,Q92793,Q93074,Q96EK7,Q96G25,Q96HR3,Q96RN5,Q9BTT4,Q9BUE0,Q9BWU1,Q9BY76,Q9BYK8,Q9BZK7,Q9H204,Q9H944,Q9NPJ6,Q9NVC6,Q9NWA0,Q9NX70,Q9P086,Q9UBK2,Q9UH73,Q9UHV7,Q9ULK4,Q9Y2W1,Q9Y2X0,Q9Y3C7,Q9Y618,Q",10.1006/bbrc.1999.1885|10.1007/978-1-61737-960-4_30|10.1016/j.bbalip.2007.03.006|10.1016/j.cell.2007.10.004|10.1016/j.cmet.2004.11.005|10.1016/j.cmet.2006.07.001|10.1016/j.gene.2005.10.021|10.1016/j.tips.2005.03.003|10.1038/nrm2066|10.1093/nar/22.25.5628|10.1101/gad.5.9.1538|10.1101/gad.9.2.168|10.1128/mcb.01557-06|10.1146/annurev.biochem.77.061307.091829|10.1146/annurev.cellbio.12.1.335|10.1159/000145784,"2.3.1.-,2.3.1.48,2.3.2.-,2.7.11.22,2.7.11.23,3.1.1.34,3.5.1.98,3.6.4.-,4.1.1.32","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, DrugBank]",20000
